case,completeTime,event,sunUp
96,2025-09-04 23:36:00,musicOff,0
96,2025-09-04 23:36:05,lampOff,0
96,2025-09-04 23:36:10,blindsClosed,0
96,2025-09-04 23:36:15,presenceOff,0
96,2025-09-04 23:36:20,nicolasNotDected,0
96,2025-09-04 23:36:25,doorClosed,0
97,2025-09-05 06:59:00,sunUp,1
97,2025-09-05 07:26:00,presenceOn,1
97,2025-09-05 07:26:05,blindsOpen,1
97,2025-09-05 07:26:10,musicOn,1
97,2025-09-05 07:56:00,musicOff,1
97,2025-09-05 08:06:00,blindsClosed,1
97,2025-09-05 08:11:00,presenceOff,1
97,2025-09-05 09:00:00,doorClosed,1
97,2025-09-05 17:03:00,doorOpened,0
97,2025-09-05 17:03:10,presenceOn,0
97,2025-09-05 17:03:20,nicolasDetected,0
97,2025-09-05 17:03:40,musicOn,0
97,2025-09-05 20:00:00,sunDown,0
97,2025-09-05 23:21:00,musicOff,0
97,2025-09-05 23:21:05,lampOff,0
97,2025-09-05 23:21:10,blindsClosed,0
97,2025-09-05 23:21:15,presenceOff,0
97,2025-09-05 23:21:20,nicolasNotDected,0
97,2025-09-05 23:21:25,doorClosed,0
98,2025-09-06 06:47:00,sunUp,1
98,2025-09-06 07:01:00,presenceOn,1
98,2025-09-06 07:01:05,blindsOpen,1
98,2025-09-06 07:01:10,musicOn,1
98,2025-09-06 07:31:00,musicOff,1
98,2025-09-06 07:41:00,blindsClosed,1
98,2025-09-06 07:46:00,presenceOff,1
98,2025-09-06 09:00:00,doorClosed,1
98,2025-09-06 17:58:00,doorOpened,0
98,2025-09-06 17:58:10,presenceOn,0
98,2025-09-06 17:58:20,nicolasDetected,0
98,2025-09-06 17:58:40,musicOn,0
98,2025-09-06 20:00:00,sunDown,0
98,2025-09-06 23:09:00,musicOff,0
98,2025-09-06 23:09:05,lampOff,0
98,2025-09-06 23:09:10,blindsClosed,0
98,2025-09-06 23:09:15,presenceOff,0
98,2025-09-06 23:09:20,nicolasNotDected,0
98,2025-09-06 23:09:25,doorClosed,0
99,2025-09-07 07:06:00,sunUp,1
99,2025-09-07 07:32:00,presenceOn,1
99,2025-09-07 07:32:05,blindsOpen,1
99,2025-09-07 07:32:10,musicOn,1
99,2025-09-07 08:02:00,musicOff,1
99,2025-09-07 08:12:00,blindsClosed,1
99,2025-09-07 08:17:00,presenceOff,1
99,2025-09-07 09:00:00,doorClosed,1
99,2025-09-07 17:12:00,doorOpened,0
99,2025-09-07 17:12:10,presenceOn,0
99,2025-09-07 17:12:20,nicolasDetected,0
99,2025-09-07 17:12:40,musicOn,0
99,2025-09-07 21:00:00,sunDown,0
99,2025-09-07 23:30:00,musicOff,0
99,2025-09-07 23:30:05,lampOff,0
99,2025-09-07 23:30:10,blindsClosed,0
99,2025-09-07 23:30:15,presenceOff,0
99,2025-09-07 23:30:20,nicolasNotDected,0
99,2025-09-07 23:30:25,doorClosed,0
100,2025-09-08 07:38:00,sunUp,1
100,2025-09-08 07:46:00,presenceOn,1
100,2025-09-08 07:46:05,blindsOpen,1
100,2025-09-08 07:46:10,musicOn,1
100,2025-09-08 08:16:00,musicOff,1
100,2025-09-08 08:26:00,blindsClosed,1
100,2025-09-08 08:31:00,presenceOff,1
100,2025-09-08 09:00:00,doorClosed,1
100,2025-09-08 17:23:00,doorOpened,0
100,2025-09-08 17:23:10,presenceOn,0
100,2025-09-08 17:23:20,nicolasDetected,0
100,2025-09-08 17:23:40,musicOn,0
100,2025-09-08 20:00:00,sunDown,0
100,2025-09-08 23:51:00,musicOff,0
100,2025-09-08 23:51:05,lampOff,0
100,2025-09-08 23:51:10,blindsClosed,0
100,2025-09-08 23:51:15,presenceOff,0
100,2025-09-08 23:51:20,nicolasNotDected,0
100,2025-09-08 23:51:25,doorClosed,0
